x_0 f(x)	
0.03184	0
0.031848	0
0.031856	0
0.031864	0
0.031872	0
0.03188	0
0.031888	0
0.031896	0
0.031904	0
0.031912	0
0.03192	0
0.031928	0
0.031936	0
0.031944	0
0.031952	0
0.03196	0
0.031968	0
0.031976	0
0.031984	0
0.031992	0
0.032	0
0.032008	0
0.032016	0
0.032024	0
0.032032	0
0.03204	0
0.032048	0
0.032056	0
0.032064	0
0.032072	0
0.03208	0
0.032088	0
0.032096	0
0.032104	0
0.032112	0
0.03212	0
0.032128	0
0.032136	0
0.032144	0
0.032152	0
0.03216	0
0.032168	0
0.032176	0
0.032184	0
0.032192	0
0.0322	0
0.032208	0
0.032216	0
0.032224	0
0.032232	0
0.03224	0
0.032248	0
0.032256	0
0.032264	0
0.032272	0
0.03228	-0.04
0.032288	0
0.032296	0
0.032304	0
0.032312	0
0.03232	0
0.032328	0
0.032336	0
0.032344	0
0.032352	0
0.03236	0
0.032368	0
0.032376	0
0.032384	0
0.032392	0
0.0324	0
0.032408	0
0.032416	0
0.032424	0
0.032432	0
0.03244	0
0.032448	0
0.032456	0
0.032464	0
0.032472	0
0.03248	0
0.032488	0
0.032496	0
0.032504	0
0.032512	0
0.03252	0
0.032528	0
0.032536	0
0.032544	0
0.032552	0
0.03256	0
0.032568	0
0.032576	0
0.032584	0
0.032592	0
0.0326	0
0.032608	0
0.032616	0
0.032624	0
0.032632	0
0.03264	0
0.032648	0
0.032656	0
0.032664	0
0.032672	0
0.03268	0
0.032688	0
0.032696	0
0.032704	0
0.032712	0
0.03272	0
0.032728	0
0.032736	-0.04
0.032744	0
0.032752	0
0.03276	0
0.032768	0
0.032776	0
0.032784	0
0.032792	0
0.0328	0
0.032808	0
0.032816	0
0.032824	0
0.032832	0
0.03284	0
0.032848	0
0.032856	0
0.032864	0
0.032872	0
0.03288	0
0.032888	0
0.032896	0
0.032904	0
0.032912	0
0.03292	0
0.032928	0
0.032936	0
0.032944	0
0.032952	0
0.03296	0
0.032968	0
0.032976	0
0.032984	0
0.032992	0
0.033	0
0.033008	0
0.033016	0
0.033024	0
0.033032	0
0.03304	0
0.033048	0
0.033056	0
0.033064	0
0.033072	0
0.03308	0
0.033088	-0.04
0.033096	0
0.033104	0
0.033112	0
0.03312	0
0.033128	0
0.033136	0
0.033144	0
0.033152	0
0.03316	0
0.033168	0
0.033176	0
0.033184	0
0.033192	0
0.0332	0
0.033208	0
0.033216	0
0.033224	0
0.033232	0
0.03324	0
0.033248	0
0.033256	0
0.033264	0
0.033272	0
0.03328	0
0.033288	0
0.033296	0
0.033304	0
0.033312	0
0.03332	0
0.033328	0
0.033336	0
0.033344	0
0.033352	0
0.03336	0
0.033368	0
0.033376	0
0.033384	0
0.033392	0
0.0334	0
0.033408	0
0.033416	0
0.033424	0
0.033432	0
0.03344	0
0.033448	0
0.033456	0
0.033464	0
0.033472	0
0.03348	0
0.033488	0
0.033496	0
0.033504	0
0.033512	0
0.03352	0
0.033528	0
0.033536	0
0.033544	0
0.033552	0
0.03356	0
0.033568	0
0.033576	0
0.033584	0
0.033592	-0.04
0.0336	0
0.033608	-0.04
0.033616	0
0.033624	0
0.033632	0
0.03364	0
0.033648	0
0.033656	0
0.033664	0
0.033672	0
0.03368	0
0.033688	0
0.033696	0
0.033704	0
0.033712	0
0.03372	3.48
0.033728	3.48
0.033736	-0.04
0.033744	-0.04
0.033752	0
0.03376	0
0.033768	-0.04
0.033776	-0.04
0.033784	0
0.033792	-0.04
0.0338	0
0.033808	0
0.033816	0
0.033824	0
0.033832	0
0.03384	0
0.033848	0
0.033856	-0.04
0.033864	0
0.033872	0
0.03388	0
0.033888	0
0.033896	0
0.033904	0
0.033912	0
0.03392	0
0.033928	0
0.033936	0
0.033944	0
0.033952	0
0.03396	0
0.033968	0
0.033976	0
0.033984	0
0.033992	0
0.034	0
0.034008	0
0.034016	0
0.034024	0
0.034032	-0.04
0.03404	0
0.034048	0
0.034056	0
0.034064	0
0.034072	0
0.03408	0
0.034088	0
0.034096	0
0.034104	0
0.034112	0
0.03412	0
0.034128	0
0.034136	0
0.034144	0
0.034152	0
0.03416	-0.04
0.034168	0
0.034176	0
0.034184	0
0.034192	0
0.0342	0
0.034208	0
0.034216	0
0.034224	0
0.034232	0
0.03424	0
0.034248	0
0.034256	0
0.034264	0
0.034272	0
0.03428	0
0.034288	0
0.034296	0
0.034304	0
0.034312	0
0.03432	0
0.034328	0
0.034336	0
0.034344	0
0.034352	0
0.03436	0
0.034368	0
0.034376	0.04
0.034384	0
0.034392	0
0.0344	0
0.034408	0
0.034416	0
0.034424	0
0.034432	0
0.03444	0
0.034448	0
0.034456	0
0.034464	0
0.034472	0
0.03448	0
0.034488	0
0.034496	0
0.034504	0
0.034512	0
0.03452	0
0.034528	0
0.034536	0
0.034544	0
0.034552	0
0.03456	0
0.034568	0
0.034576	0
0.034584	0
0.034592	0
0.0346	0
0.034608	0
0.034616	0
0.034624	0
0.034632	0
0.03464	0
0.034648	0
0.034656	0
0.034664	0
0.034672	0
0.03468	0
0.034688	0
0.034696	0
0.034704	0
0.034712	0
0.03472	0
0.034728	0
0.034736	0
0.034744	0
0.034752	0
0.03476	0
0.034768	0
0.034776	0
0.034784	0
0.034792	0
0.0348	0
0.034808	0
0.034816	0
0.034824	0
0.034832	0
0.03484	0
0.034848	0
0.034856	0
0.034864	0
0.034872	0
0.03488	0
0.034888	0
0.034896	0
0.034904	0
0.034912	0
0.03492	0
0.034928	0
0.034936	0
0.034944	0
0.034952	0
0.03496	0
0.034968	0
0.034976	0
0.034984	0
0.034992	0
0.035	0
0.035008	0
0.035016	0
0.035024	0
0.035032	0
0.03504	0
0.035048	0
0.035056	0
0.035064	0
0.035072	0
0.03508	0
0.035088	0
0.035096	0
0.035104	0
0.035112	0
0.03512	0
0.035128	0
0.035136	0
0.035144	0
0.035152	0
0.03516	0
0.035168	0
0.035176	0
0.035184	0
0.035192	0
0.0352	0
0.035208	0
0.035216	0
0.035224	0
0.035232	0
0.03524	0
0.035248	0
0.035256	0
0.035264	0
0.035272	0
0.03528	0
0.035288	0
0.035296	0
0.035304	0
0.035312	0
0.03532	0
0.035328	0
0.035336	0
0.035344	0
0.035352	0
0.03536	0
0.035368	0
0.035376	0
0.035384	0
0.035392	0
0.0354	0
0.035408	0
0.035416	0
0.035424	0
0.035432	0
0.03544	0
0.035448	0
0.035456	0
0.035464	0
0.035472	0
0.03548	0
0.035488	0
0.035496	0
0.035504	0
0.035512	0
0.03552	0
0.035528	0
0.035536	0
0.035544	0
0.035552	0
0.03556	0
0.035568	0
0.035576	0
0.035584	0
0.035592	0
0.0356	0
0.035608	0
0.035616	0
0.035624	0
0.035632	0
0.03564	0
0.035648	0
0.035656	0
0.035664	0
0.035672	0
0.03568	0
0.035688	0
0.035696	0
0.035704	0
0.035712	0
0.03572	0
0.035728	0
0.035736	0
0.035744	0
0.035752	0
0.03576	0
0.035768	0
0.035776	0
0.035784	0
0.035792	0
0.0358	0
0.035808	0
0.035816	0
0.035824	0
0.035832	0
0.03584	0
0.035848	0
0.035856	0
0.035864	0
0.035872	0
0.03588	0
0.035888	0
0.035896	0
0.035904	0
0.035912	0
0.03592	0
0.035928	0
0.035936	0
0.035944	0
0.035952	0
0.03596	0
0.035968	0
0.035976	0
0.035984	0
0.035992	0
0.036	0
0.036008	0
0.036016	0
0.036024	0
0.036032	0
0.03604	0
0.036048	0
0.036056	0
0.036064	0
0.036072	0
0.03608	0
0.036088	0
0.036096	0
0.036104	0
0.036112	0
0.03612	0
0.036128	0
0.036136	0
0.036144	0
0.036152	0
0.03616	0
0.036168	0
0.036176	0
0.036184	0
0.036192	0
0.0362	0
0.036208	0
0.036216	0
0.036224	0
0.036232	0
0.03624	0
0.036248	0
0.036256	0
0.036264	0
0.036272	0
0.03628	0
0.036288	0
0.036296	0
0.036304	0
0.036312	0
0.03632	0
0.036328	0
0.036336	0
0.036344	0
0.036352	0
0.03636	-0.04
0.036368	0
0.036376	0
0.036384	0
0.036392	0
0.0364	-0.04
0.036408	0
0.036416	0
0.036424	0
0.036432	0
0.03644	0
0.036448	0
0.036456	0
0.036464	0
0.036472	0
0.03648	0
0.036488	0
0.036496	0
0.036504	0
0.036512	0
0.03652	0
0.036528	0
0.036536	0
0.036544	0
0.036552	0
0.03656	0
0.036568	0
0.036576	0
0.036584	0
0.036592	0
0.0366	0
0.036608	0
0.036616	0
0.036624	0
0.036632	0
0.03664	0
0.036648	0
0.036656	0
0.036664	0
0.036672	0
0.03668	0
0.036688	0
0.036696	0
0.036704	0
0.036712	0
0.03672	0
0.036728	0
0.036736	0
0.036744	0
0.036752	0
0.03676	0
0.036768	0
0.036776	0
0.036784	0
0.036792	0
0.0368	0
0.036808	0
0.036816	0
0.036824	0
0.036832	0
0.03684	0
0.036848	0
0.036856	0
0.036864	0
0.036872	-0.04
0.03688	0
0.036888	0
0.036896	0
0.036904	0
0.036912	0
0.03692	0
0.036928	0
0.036936	0
0.036944	0
0.036952	0
0.03696	0
0.036968	0
0.036976	0
0.036984	0
0.036992	0
0.037	0
0.037008	0
0.037016	0
0.037024	0
0.037032	0
0.03704	0
0.037048	0
0.037056	0
0.037064	0
0.037072	0
0.03708	0
0.037088	0
0.037096	0
0.037104	0
0.037112	0
0.03712	0
0.037128	0
0.037136	0
0.037144	0
0.037152	0
0.03716	0
0.037168	0
0.037176	0
0.037184	0
0.037192	0
0.0372	0
0.037208	0
0.037216	0
0.037224	0
0.037232	0
0.03724	0
0.037248	0
0.037256	0
0.037264	0
0.037272	0
0.03728	0
0.037288	0
0.037296	0
0.037304	0
0.037312	0
0.03732	0
0.037328	0
0.037336	0
0.037344	0
0.037352	0
0.03736	0
0.037368	0
0.037376	0
0.037384	0
0.037392	0
0.0374	0
0.037408	0
0.037416	0
0.037424	0
0.037432	0
0.03744	0
0.037448	0
0.037456	0
0.037464	0
0.037472	0
0.03748	0
0.037488	0
0.037496	0
0.037504	0
0.037512	0
0.03752	0
0.037528	0
0.037536	0
0.037544	-0.04
0.037552	0
0.03756	0
0.037568	0
0.037576	0
0.037584	0
0.037592	0
0.0376	0
0.037608	0
0.037616	0
0.037624	0
0.037632	0
0.03764	0
0.037648	0
0.037656	0
0.037664	0
0.037672	0
0.03768	0
0.037688	0
0.037696	0
0.037704	0
0.037712	0
0.03772	0
0.037728	0
0.037736	0
0.037744	0
0.037752	0
0.03776	0
0.037768	0
0.037776	0
0.037784	0
0.037792	0
0.0378	0
0.037808	0
0.037816	0
0.037824	0
0.037832	0
0.03784	0
0.037848	0
0.037856	0
0.037864	0
0.037872	0
0.03788	0
0.037888	0
0.037896	0
0.037904	0
0.037912	0
0.03792	0
0.037928	0
0.037936	0
0.037944	0
0.037952	0
0.03796	0
0.037968	0
0.037976	0
0.037984	0
0.037992	0
0.038	0
0.038008	0
0.038016	0
0.038024	0
0.038032	0
0.03804	0
0.038048	0
0.038056	0
0.038064	0
0.038072	0
0.03808	0
0.038088	0
0.038096	0
0.038104	0
0.038112	0
0.03812	0
0.038128	0
0.038136	0
0.038144	0
0.038152	0
0.03816	0
0.038168	0
0.038176	0
0.038184	0
0.038192	0
0.0382	0
0.038208	0
0.038216	0
0.038224	0
0.038232	0
0.03824	0
0.038248	0
0.038256	0
0.038264	0
0.038272	0
0.03828	0
0.038288	0
0.038296	0
0.038304	0
0.038312	0
0.03832	0
0.038328	0
0.038336	0
0.038344	0
0.038352	0
0.03836	0
0.038368	0
0.038376	0
0.038384	0
0.038392	0
0.0384	0
0.038408	0
0.038416	0
0.038424	0
0.038432	0
0.03844	0
0.038448	0
0.038456	0
0.038464	0
0.038472	0
0.03848	0
0.038488	0
0.038496	0
0.038504	0
0.038512	0
0.03852	-0.04
0.038528	0
0.038536	0
0.038544	0
0.038552	0
0.03856	0
0.038568	0
0.038576	0
0.038584	0
0.038592	0
0.0386	0
0.038608	0
0.038616	0
0.038624	0
0.038632	0
0.03864	0
0.038648	0
0.038656	0
0.038664	0
0.038672	0
0.03868	0
0.038688	0
0.038696	0
0.038704	0
0.038712	0
0.03872	0
0.038728	0
0.038736	0
0.038744	0
0.038752	0
0.03876	0
0.038768	0
0.038776	0
0.038784	0
0.038792	0
0.0388	0
0.038808	0
0.038816	0
0.038824	0
0.038832	0
0.03884	0
0.038848	0
0.038856	0
0.038864	0
0.038872	0
0.03888	0
0.038888	0
0.038896	0
0.038904	0
0.038912	0
0.03892	0
0.038928	0
0.038936	0
0.038944	0
0.038952	0
0.03896	0
0.038968	0
0.038976	0
0.038984	0
0.038992	0
0.039	0
0.039008	0
0.039016	0
0.039024	0
0.039032	0
0.03904	0
0.039048	0
0.039056	0
0.039064	0
0.039072	0
0.03908	0
0.039088	0
0.039096	0
0.039104	0
0.039112	0
0.03912	0
0.039128	0
0.039136	0
0.039144	0
0.039152	0
0.03916	0
0.039168	0
0.039176	0
0.039184	0
0.039192	0
0.0392	0
0.039208	0
0.039216	0
0.039224	0
0.039232	0
0.03924	0
0.039248	0
0.039256	0
0.039264	0
0.039272	0
0.03928	0
0.039288	0
0.039296	0
0.039304	0
0.039312	0
0.03932	0
0.039328	0
0.039336	0
0.039344	0
0.039352	0
0.03936	0
0.039368	0
0.039376	0
0.039384	0
0.039392	0
0.0394	0
0.039408	0
0.039416	0
0.039424	0
0.039432	0
0.03944	0
0.039448	0
0.039456	0
0.039464	0
0.039472	0
0.03948	0
0.039488	0
0.039496	0
0.039504	0
0.039512	0
0.03952	0
0.039528	0
0.039536	0
0.039544	0
0.039552	0
0.03956	0
0.039568	0
0.039576	0
0.039584	0
0.039592	0
0.0396	0
0.039608	0
0.039616	0
0.039624	0
0.039632	0
0.03964	0
0.039648	0
0.039656	0
0.039664	0
0.039672	0
0.03968	0
0.039688	0
0.039696	0
0.039704	0
0.039712	0
0.03972	0
0.039728	0
0.039736	0
0.039744	0
0.039752	0
0.03976	0
0.039768	0
0.039776	0
0.039784	0
0.039792	0
0.0398	0
0.039808	0
0.039816	0
0.039824	0
0.039832	0
0.03984	0
0.039848	0
0.039856	0
0.039864	0
0.039872	0
0.03988	0
0.039888	0
0.039896	0
0.039904	0
0.039912	0
0.03992	0
0.039928	0
0.039936	0
0.039944	0
0.039952	0
0.03996	0
0.039968	0
0.039976	0
0.039984	0
0.039992	0
0.04	0
0.040008	0
0.040016	0
0.040024	0
0.040032	0
0.04004	0
0.040048	0
0.040056	0
0.040064	0
0.040072	0
0.04008	0
0.040088	0
0.040096	0
0.040104	0
0.040112	0
0.04012	0
0.040128	0
0.040136	0
0.040144	0
0.040152	0
0.04016	0
0.040168	0
0.040176	0
0.040184	0
0.040192	0
0.0402	0
0.040208	0
0.040216	0
0.040224	0
0.040232	0
0.04024	0
0.040248	0
0.040256	0
0.040264	0
0.040272	0
0.04028	0
0.040288	0
0.040296	0
0.040304	-0.04
0.040312	0
0.04032	0
0.040328	0
0.040336	0
0.040344	0
0.040352	0
0.04036	0
0.040368	0
0.040376	0
0.040384	0
0.040392	0
0.0404	0
0.040408	0
0.040416	0
0.040424	0
0.040432	0
0.04044	0
0.040448	0
0.040456	0
0.040464	0
0.040472	0
0.04048	0
0.040488	0
0.040496	0
0.040504	0
0.040512	0
0.04052	0
0.040528	0
0.040536	0
0.040544	0
0.040552	0
0.04056	0
0.040568	0
0.040576	0
0.040584	0
0.040592	0
0.0406	0
0.040608	0
0.040616	0
0.040624	0
0.040632	0
0.04064	0
0.040648	0
0.040656	0
0.040664	0
0.040672	0
0.04068	0
0.040688	0
0.040696	0
0.040704	0
0.040712	0
0.04072	0
0.040728	0
0.040736	0
0.040744	0
0.040752	0
0.04076	0
0.040768	0
0.040776	0
0.040784	0
0.040792	0
0.0408	0
0.040808	0
0.040816	0
0.040824	0
0.040832	0
0.04084	0
0.040848	0
0.040856	0
0.040864	0
0.040872	0
0.04088	0
0.040888	0
0.040896	0
0.040904	0
0.040912	0
0.04092	0
0.040928	0
0.040936	0
0.040944	0
0.040952	0
0.04096	0
0.040968	0
0.040976	0
0.040984	0
0.040992	0
0.041	0
0.041008	0
0.041016	0
0.041024	0
0.041032	0
0.04104	0
0.041048	0
0.041056	0
0.041064	0
0.041072	0
0.04108	0
0.041088	0
0.041096	0
0.041104	0
0.041112	0
0.04112	0
0.041128	0
0.041136	0
0.041144	0
0.041152	0
0.04116	0
0.041168	0
0.041176	0
0.041184	0
0.041192	0
0.0412	0
0.041208	0
0.041216	0
0.041224	0
0.041232	0
0.04124	0
0.041248	0
0.041256	0
0.041264	0
0.041272	0
0.04128	0
0.041288	0
0.041296	0
0.041304	0
0.041312	-0.04
0.04132	0
0.041328	0
0.041336	0
0.041344	0
0.041352	0
0.04136	0
0.041368	0
0.041376	0
0.041384	0
0.041392	0
0.0414	0
0.041408	0
0.041416	0
0.041424	0
0.041432	0
0.04144	0
0.041448	0
0.041456	0
0.041464	0
0.041472	0
0.04148	0
0.041488	0
0.041496	0
0.041504	0
0.041512	0
0.04152	0
0.041528	0
0.041536	0
0.041544	0
0.041552	0
0.04156	0
0.041568	0
0.041576	0
0.041584	0
0.041592	0
0.0416	0
0.041608	0
0.041616	0
0.041624	0
0.041632	0
0.04164	0
0.041648	0
0.041656	0
0.041664	0
0.041672	0
0.04168	0
0.041688	0
0.041696	0
0.041704	0
0.041712	0
0.04172	0
0.041728	0
0.041736	0
0.041744	0
0.041752	0
0.04176	0
0.041768	0
0.041776	0
0.041784	0
0.041792	0
0.0418	0
0.041808	0
0.041816	0
0.041824	0
0.041832	0
0.04184	0
0.041848	0
0.041856	0
0.041864	0
0.041872	0
0.04188	0
0.041888	0
0.041896	0
0.041904	0
0.041912	0
0.04192	0
0.041928	0
0.041936	0
0.041944	0
0.041952	0
0.04196	0
0.041968	0
0.041976	0
0.041984	0
0.041992	0
0.042	0
0.042008	0
0.042016	0
0.042024	0
0.042032	0
0.04204	0
0.042048	0
0.042056	0
0.042064	0
0.042072	0
0.04208	0
0.042088	0
0.042096	0
0.042104	0
0.042112	0
0.04212	0
0.042128	0
0.042136	0
0.042144	0
0.042152	-0.04
0.04216	0
0.042168	0
0.042176	0
0.042184	0
0.042192	0
0.0422	0
0.042208	0
0.042216	0
0.042224	0
0.042232	0
0.04224	0
0.042248	0
0.042256	0
0.042264	0
0.042272	0
0.04228	0
0.042288	0
0.042296	0
0.042304	0
0.042312	0
0.04232	0
0.042328	0
0.042336	0
0.042344	0
0.042352	0
0.04236	0
0.042368	0
0.042376	0
0.042384	0
0.042392	0
0.0424	0
0.042408	0
0.042416	0
0.042424	0
0.042432	0
0.04244	0
0.042448	0
0.042456	0
0.042464	0
0.042472	0
0.04248	0
0.042488	0
0.042496	-0.04
0.042504	0
0.042512	0
0.04252	0
0.042528	0
0.042536	0
0.042544	0
0.042552	0
0.04256	0
0.042568	0
0.042576	0
0.042584	0
0.042592	0
0.0426	0
0.042608	0
0.042616	0
0.042624	0
0.042632	0
0.04264	0
0.042648	0
0.042656	0
0.042664	0
0.042672	0
0.04268	0
0.042688	0
0.042696	0
0.042704	0
0.042712	0
0.04272	0
0.042728	0
0.042736	0
0.042744	0
0.042752	-0.04
0.04276	0
0.042768	0
0.042776	0
0.042784	0
0.042792	0
0.0428	0
0.042808	0
0.042816	0
0.042824	0
0.042832	0
0.04284	0
0.042848	0
0.042856	0
0.042864	0
0.042872	0
0.04288	0
0.042888	0
0.042896	0
0.042904	0
0.042912	0
0.04292	0
0.042928	0
0.042936	0
0.042944	0
0.042952	0
0.04296	0
0.042968	0
0.042976	0
0.042984	0
0.042992	0
0.043	0
0.043008	0
0.043016	0
0.043024	0
0.043032	0
0.04304	0
0.043048	0
0.043056	0
0.043064	0
0.043072	0
0.04308	0
0.043088	0
0.043096	0
0.043104	0
0.043112	0
0.04312	0
0.043128	0
0.043136	0
0.043144	0
0.043152	0
0.04316	0
0.043168	0
0.043176	0
0.043184	0
0.043192	0
0.0432	0
0.043208	0
0.043216	0
0.043224	0
0.043232	0
0.04324	0
0.043248	0
0.043256	0
0.043264	0
0.043272	0
0.04328	0
0.043288	0
0.043296	0
0.043304	0
0.043312	0
0.04332	0
0.043328	0
0.043336	0
0.043344	0
0.043352	0
0.04336	0
0.043368	0
0.043376	-0.04
0.043384	0
0.043392	0
0.0434	0
0.043408	0
0.043416	0
0.043424	0
0.043432	0
0.04344	0
0.043448	0
0.043456	0
0.043464	0
0.043472	0
0.04348	0
0.043488	0
0.043496	0
0.043504	-0.04
0.043512	0
0.04352	0
0.043528	0
0.043536	0
0.043544	0
0.043552	0
0.04356	0
0.043568	0
0.043576	0
0.043584	0
0.043592	0
0.0436	0
0.043608	0
0.043616	0
0.043624	0
0.043632	0
0.04364	-0.04
0.043648	0
0.043656	0
0.043664	0
0.043672	0
0.04368	0
0.043688	0
0.043696	0
0.043704	0
0.043712	0
0.04372	0
0.043728	0
0.043736	0
0.043744	0
0.043752	0
0.04376	0
0.043768	0
0.043776	0
0.043784	0
0.043792	0
0.0438	0
0.043808	0
0.043816	0
0.043824	0
0.043832	0
0.04384	0
0.043848	0
0.043856	0
0.043864	0
0.043872	0
0.04388	0
0.043888	0
0.043896	0
0.043904	0
0.043912	0
0.04392	0
0.043928	0
0.043936	0
0.043944	0
0.043952	0
0.04396	0
0.043968	0
0.043976	0
0.043984	0
0.043992	0
0.044	0
0.044008	0
0.044016	0
0.044024	0
0.044032	0
0.04404	0
0.044048	0
0.044056	0
0.044064	0
0.044072	0
0.04408	0
0.044088	0
0.044096	0
0.044104	0
0.044112	0
0.04412	0
0.044128	0
0.044136	0
0.044144	0
0.044152	0
0.04416	0
0.044168	0
0.044176	0
0.044184	0
0.044192	0
0.0442	0
0.044208	0
0.044216	0
0.044224	0
0.044232	0
0.04424	0
0.044248	0
0.044256	0
0.044264	0
0.044272	0
0.04428	0
0.044288	0
0.044296	0
0.044304	0
0.044312	0
0.04432	0
0.044328	0
0.044336	0
0.044344	0
0.044352	0
0.04436	0
0.044368	0
0.044376	0
0.044384	-0.04
0.044392	0
0.0444	0
0.044408	0
0.044416	0
0.044424	0
0.044432	0
0.04444	0
0.044448	0
0.044456	0
0.044464	0
0.044472	0
0.04448	0
0.044488	0
0.044496	0
0.044504	0
0.044512	0
0.04452	0
0.044528	0
0.044536	0
0.044544	0
0.044552	0
0.04456	0
0.044568	0
0.044576	0
0.044584	0
0.044592	0
0.0446	0
0.044608	0
0.044616	0
0.044624	-0.04
0.044632	0
0.04464	0
0.044648	0
0.044656	0
0.044664	0
0.044672	0
0.04468	0
0.044688	0
0.044696	0
0.044704	0
0.044712	0
0.04472	0
0.044728	0
0.044736	0
0.044744	0
0.044752	0
0.04476	0
0.044768	0
0.044776	0
0.044784	0
0.044792	0
0.0448	0
0.044808	0
0.044816	0
0.044824	0
0.044832	0
0.04484	0
0.044848	0
0.044856	0
0.044864	0
0.044872	0
0.04488	0
0.044888	0
0.044896	0
0.044904	0
0.044912	0
0.04492	0
0.044928	0
0.044936	0
0.044944	0
0.044952	0
0.04496	0
0.044968	0
0.044976	0
0.044984	0
0.044992	0
0.045	0
0.045008	0
0.045016	-0.04
0.045024	0
0.045032	0
0.04504	0
0.045048	0
0.045056	0
0.045064	0
0.045072	0
0.04508	0
0.045088	0
0.045096	0
0.045104	0
0.045112	0
0.04512	0
0.045128	0
0.045136	0
0.045144	0
0.045152	0
0.04516	0
0.045168	0
0.045176	0
0.045184	0
0.045192	0
0.0452	0
0.045208	0
0.045216	0
0.045224	0
0.045232	0
0.04524	0
0.045248	0
0.045256	0
0.045264	0
0.045272	0
0.04528	0
0.045288	0
0.045296	0
0.045304	0
0.045312	0
0.04532	0
0.045328	0
0.045336	0
0.045344	0
0.045352	0
0.04536	0
0.045368	0
0.045376	0
0.045384	0
0.045392	0
0.0454	0
0.045408	0
0.045416	0
0.045424	0
0.045432	0
0.04544	0
0.045448	0
0.045456	0
0.045464	0
0.045472	0
0.04548	0
0.045488	0
0.045496	0
0.045504	0
0.045512	0
0.04552	0
0.045528	0
0.045536	0
0.045544	0
0.045552	0
0.04556	0
0.045568	0
0.045576	0
0.045584	0
0.045592	0
0.0456	0
0.045608	0
0.045616	0
0.045624	0
0.045632	0
0.04564	0
0.045648	0
0.045656	0
0.045664	0
0.045672	0
0.04568	0
0.045688	0
0.045696	0
0.045704	0
0.045712	0
0.04572	0
0.045728	0
0.045736	0
0.045744	0
0.045752	0
0.04576	0
0.045768	0
0.045776	0
0.045784	0
0.045792	0
0.0458	0
0.045808	0
0.045816	0
0.045824	0
0.045832	0
0.04584	0
0.045848	0
0.045856	0
0.045864	0
0.045872	0
0.04588	0
0.045888	0
0.045896	0
0.045904	0
0.045912	0
0.04592	0
0.045928	0
0.045936	0
0.045944	0
0.045952	0
0.04596	0
0.045968	0
0.045976	0
0.045984	0
0.045992	0
0.046	-0.04
0.046008	0
0.046016	0
0.046024	0
0.046032	0
0.04604	0
0.046048	0
0.046056	0
0.046064	0
0.046072	0
0.04608	0
0.046088	0
0.046096	0
0.046104	0
0.046112	0
0.04612	0
0.046128	0
0.046136	0
0.046144	0
0.046152	0
0.04616	0
0.046168	0
0.046176	0
0.046184	0
0.046192	0
0.0462	0
0.046208	0
0.046216	0
0.046224	0
0.046232	0
0.04624	0
0.046248	0
0.046256	0
0.046264	0
0.046272	0
0.04628	0
0.046288	0
0.046296	0
0.046304	0
0.046312	0
0.04632	0
0.046328	0
0.046336	0
0.046344	0
0.046352	0
0.04636	0
0.046368	0
0.046376	0
0.046384	0
0.046392	0
0.0464	0
0.046408	0
0.046416	-0.04
0.046424	0
0.046432	0
0.04644	0
0.046448	0
0.046456	0
0.046464	0
0.046472	0
0.04648	0
0.046488	0
0.046496	0
0.046504	0
0.046512	0
0.04652	0
0.046528	0
0.046536	0
0.046544	0
0.046552	0
0.04656	0
0.046568	0
0.046576	0
0.046584	0
0.046592	0
0.0466	0
0.046608	0
0.046616	0
0.046624	0
0.046632	0
0.04664	0
0.046648	0
0.046656	0
0.046664	0
0.046672	0
0.04668	0
0.046688	0
0.046696	0
0.046704	0
0.046712	0
0.04672	0
0.046728	0
0.046736	0
0.046744	0
0.046752	0
0.04676	0
0.046768	0
0.046776	0
0.046784	0
0.046792	0
0.0468	0
0.046808	0
0.046816	0
0.046824	0
0.046832	0
0.04684	0
0.046848	0
0.046856	0
0.046864	0
0.046872	0
0.04688	0
0.046888	0
0.046896	0
0.046904	0
0.046912	0
0.04692	0
0.046928	0
0.046936	0
0.046944	0
0.046952	0
0.04696	-0.04
0.046968	0
0.046976	0
0.046984	0
0.046992	0
0.047	0
0.047008	0
0.047016	0
0.047024	0
0.047032	0
0.04704	0
0.047048	0
0.047056	0
0.047064	0
0.047072	0
0.04708	0
0.047088	0
0.047096	0
0.047104	0
0.047112	0
0.04712	0
0.047128	0
0.047136	0
0.047144	0
0.047152	0
0.04716	0
0.047168	0
0.047176	0
0.047184	0
0.047192	0
0.0472	0
0.047208	0
0.047216	0
0.047224	0
0.047232	0
0.04724	0
0.047248	0
0.047256	0
0.047264	0
0.047272	0
0.04728	0
0.047288	0
0.047296	0
0.047304	0
0.047312	0
0.04732	0
0.047328	0
0.047336	0
0.047344	0
0.047352	0
0.04736	0
0.047368	0
0.047376	0
0.047384	0
0.047392	0
0.0474	0
0.047408	0
0.047416	0
0.047424	0
0.047432	0
0.04744	0
0.047448	0
0.047456	0
0.047464	0
0.047472	0
0.04748	0
0.047488	0
0.047496	0
0.047504	0
0.047512	0
0.04752	0
0.047528	0
0.047536	0
0.047544	0
0.047552	0
0.04756	0
0.047568	0
0.047576	0
0.047584	0
0.047592	0
0.0476	0
0.047608	0
0.047616	0
0.047624	0
0.047632	0
0.04764	0
0.047648	0
0.047656	0
0.047664	0
0.047672	0
0.04768	0
0.047688	0
0.047696	0
0.047704	0
0.047712	0
0.04772	0
